flight_prices,company_names,dep_city,arrival_city,transfer_stops,duration_of_flight,additional_info,booking_dates,travel_dates,Dep_Time,Arrival_Time
140,Wizz Air,London,Oslo,1 stop,5h 25m ,Economy,11/10/2022,18/10/2022,08:20,14:45
215,Scandinavian Airlines,London,Oslo,1 stop,4h 25m ,,11/10/2022,19/10/2022,06:40,12:05
58,Norse Atlantic Airways,London,Oslo,non-stop,2h 20m ,,11/10/2022,12/10/2022,12:00,15:20
45,Ryanair UK,London,Oslo,non-stop,2h 00m ,,11/10/2022,13/10/2022,09:45,12:45
32,Ryanair,London,Oslo,1 stop,11h 45m ,Standard,11/10/2022,14/10/2022,20:25,09:10
48,Ryanair,London,Oslo,non-stop,2h 00m ,Standard,11/10/2022,15/10/2022,09:45,12:45
58,Norse Atlantic Airways,London,Oslo,non-stop,2h 20m ,,11/10/2022,16/10/2022,12:00,15:20
108,Ryanair,London,Oslo,non-stop,2h 00m ,Standard,11/10/2022,17/10/2022,16:30,19:30
78,British Airways,London,Oslo,non-stop,2h 15m ,Basic Economy,11/10/2022,18/10/2022,12:55,16:10
112,Ryanair UK,London,Oslo,non-stop,2h 00m ,,11/10/2022,19/10/2022,16:30,19:30
94,British Airways,London,Oslo,non-stop,2h 15m ,Basic Economy,11/10/2022,12/10/2022,15:30,18:45
141,British Airways,London,Oslo,non-stop,2h 15m ,Basic Economy,11/10/2022,13/10/2022,10:10,13:25
145,British Airways,London,Oslo,non-stop,2h 10m ,Basic Economy,11/10/2022,14/10/2022,07:50,11:00
149,Scandinavian Airlines,London,Oslo,non-stop,2h 10m ,,11/10/2022,15/10/2022,10:20,13:30
148,Finnair,London,Oslo,non-stop,2h 15m ,Economy Light,11/10/2022,16/10/2022,12:55,16:10
164,Norwegian,London,Oslo,non-stop,2h 05m ,LowFare,11/10/2022,17/10/2022,15:00,18:05
188,Scandinavian Airlines,London,Oslo,non-stop,2h 15m ,,11/10/2022,18/10/2022,15:35,18:50
192,Norwegian,London,Oslo,non-stop,2h 05m ,LowFare,11/10/2022,19/10/2022,20:45,23:50
142,Scandinavian Airlines,London,Oslo,1 stop,4h 25m ,,11/10/2022,12/10/2022,06:40,12:05
23,Ryanair,London,Oslo,non-stop,1h 50m ,Standard,11/10/2022,13/10/2022,10:00,12:50
22,Ryanair UK,London,Oslo,non-stop,1h 50m ,,11/10/2022,14/10/2022,10:00,12:50
23,Ryanair,London,Oslo,non-stop,1h 50m ,Standard,11/10/2022,15/10/2022,10:00,12:50
32,Ryanair UK,London,Oslo,non-stop,2h 00m ,,11/10/2022,16/10/2022,06:10,09:10
33,Ryanair,London,Oslo,non-stop,2h 00m ,Standard,11/10/2022,17/10/2022,06:10,09:10
52,Norse Atlantic Airways,London,Oslo,non-stop,2h 20m ,,11/10/2022,18/10/2022,11:50,15:10
65,Norwegian,London,Oslo,non-stop,2h 05m ,LowFare,11/10/2022,19/10/2022,20:45,23:50
76,Norwegian,London,Oslo,non-stop,2h 10m ,LowFare,11/10/2022,12/10/2022,13:25,16:35
84,Norwegian,London,Oslo,non-stop,2h 05m ,LowFare,11/10/2022,13/10/2022,15:00,18:05
78,British Airways,London,Oslo,non-stop,2h 15m ,Basic Economy,11/10/2022,14/10/2022,12:55,16:10
115,Scandinavian Airlines,London,Oslo,non-stop,2h 10m ,,11/10/2022,15/10/2022,07:05,10:15
101,British Airways,London,Oslo,non-stop,2h 10m ,Basic Economy,11/10/2022,16/10/2022,07:35,10:45
149,Scandinavian Airlines,London,Oslo,non-stop,2h 10m ,,11/10/2022,17/10/2022,10:20,13:30
148,Finnair,London,Oslo,non-stop,2h 15m ,Economy Light,11/10/2022,18/10/2022,12:55,16:10
163,Finnair,London,Oslo,non-stop,2h 10m ,Economy Light,11/10/2022,19/10/2022,07:35,10:45
96,Norwegian,London,Oslo,1 stop,4h 50m ,LowFare,11/10/2022,12/10/2022,13:10,19:00
43,Ryanair,Oslo,Warsaw,non-stop,1h 45m ,Standard,12/10/2022,12/10/2022,18:05,19:50
43,Ryanair,Oslo,Warsaw,non-stop,1h 45m ,Standard,12/10/2022,13/10/2022,18:05,19:50
53,Wizz Air,Oslo,Warsaw,non-stop,1h 45m ,Economy,12/10/2022,14/10/2022,15:25,17:10
77,Scandinavian Airlines,Oslo,Warsaw,1 stop,3h 25m ,,12/10/2022,15/10/2022,14:25,17:50
108,Scandinavian Airlines,Oslo,Warsaw,1 stop,3h 20m ,,12/10/2022,16/10/2022,06:00,09:20
230,LOT,Oslo,Warsaw,non-stop,2h 00m ,Economy,12/10/2022,17/10/2022,10:45,12:45
77,Scandinavian Airlines,Oslo,Warsaw,1 stop,5h 05m ,,12/10/2022,18/10/2022,12:45,17:50
250,Norwegian,Oslo,Warsaw,non-stop,1h 50m ,LowFare,12/10/2022,19/10/2022,11:20,13:10
162,Scandinavian Airlines,Oslo,Warsaw,1 stop,4h 35m ,,12/10/2022,12/10/2022,13:35,18:10
320,LOT,Oslo,Warsaw,non-stop,2h 00m ,Economy,12/10/2022,13/10/2022,19:45,21:45
77,Scandinavian Airlines,Oslo,Warsaw,1 stop,6h 45m ,,12/10/2022,14/10/2022,11:05,17:50
203,Finnair,Oslo,Warsaw,1 stop,5h 10m ,Economy Light,12/10/2022,15/10/2022,13:10,18:20
138,"Ryanair, LOT ",Oslo,Warsaw,1 stop,6h 05m ,Standard,12/10/2022,16/10/2022,16:10,22:15
261,airBaltic,Oslo,Warsaw,1 stop,4h 25m ,,12/10/2022,17/10/2022,14:35,19:00
162,Scandinavian Airlines,Oslo,Warsaw,1 stop,7h 05m ,,12/10/2022,18/10/2022,11:05,18:10
193,"Wizz Air, LOT ",Oslo,Warsaw,1 stop,6h 05m ,Economy,12/10/2022,19/10/2022,16:10,22:15
59,Ryanair,Oslo,Warsaw,non-stop,1h 45m ,Standard,12/10/2022,12/10/2022,14:55,16:40
56,Ryanair,Oslo,Warsaw,non-stop,1h 45m ,Standard,12/10/2022,13/10/2022,14:55,16:40
97,Wizz Air,Oslo,Warsaw,non-stop,1h 45m ,Economy,12/10/2022,14/10/2022,20:55,22:40
185,LOT,Oslo,Warsaw,non-stop,2h 00m ,Economy,12/10/2022,15/10/2022,19:45,21:45
185,LOT,Oslo,Warsaw,non-stop,2h 00m ,Economy,12/10/2022,16/10/2022,10:45,12:45
212,Norwegian,Oslo,Warsaw,non-stop,1h 50m ,LowFare,12/10/2022,17/10/2022,19:30,21:20
208,Scandinavian Airlines,Oslo,Warsaw,1 stop,3h 20m ,,12/10/2022,18/10/2022,06:00,09:20
113,Scandinavian Airlines,Oslo,Warsaw,1 stop,5h 05m ,,12/10/2022,19/10/2022,12:45,17:50
154,"Ethiopian Air, Ryanair ",Oslo,Warsaw,1 stop,4h 50m ,Standard,12/10/2022,12/10/2022,19:45,00:35
227,Finnair,Oslo,Warsaw,1 stop,5h 10m ,Economy Light,12/10/2022,13/10/2022,13:10,18:20
234,KLM,Oslo,Warsaw,1 stop,4h 50m ,Light,12/10/2022,14/10/2022,17:20,22:10
97,"Ryanair, LOT ",Oslo,Warsaw,1 stop,6h 50m ,Standard,12/10/2022,15/10/2022,09:00,15:50
252,"Norwegian, Finnair ",Oslo,Warsaw,1 stop,4h 30m ,LowFare,12/10/2022,16/10/2022,07:45,12:15
234,KLM,Oslo,Warsaw,1 stop,5h 05m ,Light,12/10/2022,17/10/2022,06:30,11:35
232,"Ryanair, LOT ",Oslo,Warsaw,1 stop,5h 20m ,Standard,12/10/2022,18/10/2022,14:00,19:20
233,KLM,Oslo,Warsaw,1 stop,5h 45m ,Light,12/10/2022,19/10/2022,16:25,22:10
18,Ryanair,Oslo,Warsaw,non-stop,1h 45m ,Standard,12/10/2022,12/10/2022,21:00,22:45
17,Ryanair,Oslo,Warsaw,non-stop,1h 45m ,Standard,12/10/2022,13/10/2022,21:00,22:45
151,LOT,Oslo,Warsaw,non-stop,2h 00m ,Economy,12/10/2022,14/10/2022,19:45,21:45
151,LOT,Oslo,Warsaw,non-stop,2h 00m ,Economy,12/10/2022,15/10/2022,10:45,12:45
97,"Norwegian, Ryanair ",Oslo,Warsaw,1 stop,5h 20m ,LowFare,12/10/2022,16/10/2022,17:10,22:30
152,"Ryanair, LOT ",Oslo,Warsaw,1 stop,4h 35m ,Standard,12/10/2022,17/10/2022,08:35,13:10
159,Finnair,Oslo,Warsaw,1 stop,5h 10m ,Economy Light,12/10/2022,18/10/2022,13:10,18:20
162,"Scandinavian Airlines, Ryanair ",Oslo,Warsaw,1 stop,4h 45m ,Standard,12/10/2022,19/10/2022,17:45,22:30
181,"airBaltic, Ryanair ",Oslo,Warsaw,1 stop,4h 45m ,Standard,12/10/2022,12/10/2022,19:25,00:10
131,"Ryanair, LOT ",Oslo,Warsaw,1 stop,7h 15m ,Standard,12/10/2022,13/10/2022,08:35,15:50
208,Scandinavian Airlines,Oslo,Warsaw,1 stop,5h 15m ,,12/10/2022,14/10/2022,07:10,12:25
151,"Wizz Air, LOT ",Oslo,Warsaw,1 stop,7h 30m ,Economy,12/10/2022,15/10/2022,08:15,15:45
145,"Ryanair, Wizz Air ",Oslo,Warsaw,2 stops,8h 05m ,Standard,12/10/2022,16/10/2022,08:35,16:40
199,KLM,Oslo,Warsaw,1 stop,4h 50m ,Light,12/10/2022,17/10/2022,17:20,22:10
199,KLM,Oslo,Warsaw,1 stop,5h 05m ,Light,12/10/2022,18/10/2022,06:30,11:35
172,British Airways,Oslo,Warsaw,1 stop,8h 10m ,Basic Economy,12/10/2022,19/10/2022,13:25,21:35
30,Ryanair,Oslo,Warsaw,non-stop,1h 45m ,Standard,12/10/2022,12/10/2022,15:00,16:45
28,Ryanair,Oslo,Warsaw,non-stop,1h 45m ,Standard,12/10/2022,13/10/2022,15:00,16:45
47,Wizz Air,Oslo,Warsaw,non-stop,1h 45m ,Economy,12/10/2022,14/10/2022,15:25,17:10
78,Norwegian,Oslo,Warsaw,non-stop,1h 50m ,LowFare,12/10/2022,15/10/2022,13:05,14:55
129,LOT,Oslo,Warsaw,non-stop,2h 00m ,Economy,12/10/2022,16/10/2022,19:45,21:45
75,Scandinavian Airlines,Oslo,Warsaw,1 stop,3h 50m ,,12/10/2022,17/10/2022,14:00,17:50
151,LOT,Oslo,Warsaw,non-stop,2h 00m ,Economy,12/10/2022,18/10/2022,10:45,12:45
114,"Ryanair, LOT ",Oslo,Warsaw,1 stop,4h 30m ,Standard,12/10/2022,19/10/2022,08:25,12:55
75,Scandinavian Airlines,Oslo,Warsaw,1 stop,7h 10m ,,12/10/2022,12/10/2022,10:40,17:50
145,Finnair,Oslo,Warsaw,1 stop,5h 10m ,Economy Light,12/10/2022,13/10/2022,13:10,18:20
162,"Wizz Air, LOT ",Oslo,Warsaw,1 stop,4h 00m ,Economy,12/10/2022,14/10/2022,08:55,12:55
111,"Norwegian, Ryanair ",Oslo,Warsaw,1 stop,5h 55m ,LowFare,12/10/2022,15/10/2022,07:00,12:55
208,Scandinavian Airlines,Oslo,Warsaw,1 stop,3h 55m ,,12/10/2022,16/10/2022,16:00,19:55
202,"Norwegian, LOT ",Oslo,Warsaw,1 stop,3h 50m ,LowFare,12/10/2022,17/10/2022,07:35,11:25
215,"Ryanair, LOT ",Oslo,Warsaw,1 stop,3h 40m ,Standard,12/10/2022,18/10/2022,12:10,15:50
134,"Wizz Air, LOT ",Oslo,Warsaw,1 stop,6h 25m ,Economy,12/10/2022,19/10/2022,12:55,19:20
10,Ryanair,Oslo,Warsaw,non-stop,1h 45m ,Standard,12/10/2022,12/10/2022,15:55,17:40
9,Ryanair,Oslo,Warsaw,non-stop,1h 45m ,Standard,12/10/2022,13/10/2022,15:55,17:40
13,Wizz Air,Oslo,Warsaw,non-stop,1h 45m ,Economy,12/10/2022,14/10/2022,20:55,22:40
62,Scandinavian Airlines,Oslo,Warsaw,1 stop,3h 25m ,,12/10/2022,15/10/2022,14:25,17:50
78,Norwegian,Oslo,Warsaw,non-stop,1h 50m ,LowFare,12/10/2022,16/10/2022,11:20,13:10
62,Scandinavian Airlines,Oslo,Warsaw,1 stop,5h 05m ,,12/10/2022,17/10/2022,12:45,17:50
62,Scandinavian Airlines,Oslo,Warsaw,1 stop,6h 45m ,,12/10/2022,18/10/2022,11:05,17:50
125,LOT,Oslo,Warsaw,non-stop,2h 00m ,Economy,12/10/2022,19/10/2022,19:45,21:45
75,"Wizz Air, LOT ",Oslo,Warsaw,1 stop,6h 00m ,Economy,12/10/2022,12/10/2022,16:15,22:15
85,"Ryanair, LOT ",Oslo,Warsaw,1 stop,5h 05m ,Standard,12/10/2022,13/10/2022,14:15,19:20
102,"airBaltic, Ryanair ",Oslo,Warsaw,1 stop,4h 05m ,Standard,12/10/2022,14/10/2022,19:25,23:30
85,"Wizz Air, LOT ",Oslo,Warsaw,1 stop,6h 20m ,Economy,12/10/2022,15/10/2022,12:50,19:10
83,"Wizz Air, LOT ",Oslo,Warsaw,1 stop,6h 35m ,Economy,12/10/2022,16/10/2022,09:10,15:45
168,"Ryanair, LOT ",Oslo,Warsaw,1 stop,3h 45m ,Standard,12/10/2022,17/10/2022,09:10,12:55
175,"Norwegian, LOT ",Oslo,Warsaw,1 stop,5h 00m ,LowFare,12/10/2022,18/10/2022,10:50,15:50
145,"Norwegian, Ryanair ",Oslo,Warsaw,2 stops,7h 45m ,LowFare,12/10/2022,19/10/2022,07:10,14:55
9,Ryanair,Oslo,Warsaw,non-stop,1h 45m ,Standard,12/10/2022,12/10/2022,15:15,17:00
8,Ryanair,Oslo,Warsaw,non-stop,1h 45m ,Standard,12/10/2022,13/10/2022,15:15,17:00
13,Wizz Air,Oslo,Warsaw,non-stop,1h 45m ,Economy,12/10/2022,14/10/2022,16:00,17:45
62,Norwegian,Oslo,Warsaw,non-stop,1h 50m ,LowFare,12/10/2022,15/10/2022,09:45,11:35
62,Scandinavian Airlines,Oslo,Warsaw,1 stop,3h 25m ,,12/10/2022,16/10/2022,14:25,17:50
62,Scandinavian Airlines,Oslo,Warsaw,1 stop,5h 05m ,,12/10/2022,17/10/2022,12:45,17:50
68,Scandinavian Airlines,Oslo,Warsaw,1 stop,4h 35m ,,12/10/2022,18/10/2022,13:35,18:10
62,Scandinavian Airlines,Oslo,Warsaw,1 stop,6h 45m ,,12/10/2022,19/10/2022,11:05,17:50
51,"Wizz Air, LOT ",Oslo,Warsaw,1 stop,7h 30m ,Economy,12/10/2022,12/10/2022,08:15,15:45
98,Scandinavian Airlines,Oslo,Warsaw,1 stop,3h 20m ,,12/10/2022,13/10/2022,06:00,09:20
74,Scandinavian Airlines,Oslo,Warsaw,2 stops,7h 05m ,,12/10/2022,14/10/2022,11:05,18:10
125,LOT,Oslo,Warsaw,non-stop,2h 00m ,Economy,12/10/2022,15/10/2022,10:45,12:45
77,Scandinavian Airlines,Oslo,Warsaw,1 stop,7h 05m ,,12/10/2022,16/10/2022,11:05,18:10
68,Scandinavian Airlines,Oslo,Warsaw,1 stop,8h 15m ,,12/10/2022,17/10/2022,09:55,18:10
89,"Wizz Air, LOT ",Oslo,Warsaw,1 stop,5h 50m ,Economy,12/10/2022,18/10/2022,13:30,19:20
38,"Ryanair, PKP Intercity ",Oslo,Warsaw,1 stop,11h 38m ,Standard,12/10/2022,19/10/2022,22:00,09:38
10,Ryanair,Oslo,Warsaw,non-stop,1h 45m ,Standard,12/10/2022,12/10/2022,08:35,10:20
9,Ryanair,Oslo,Warsaw,non-stop,1h 45m ,Standard,12/10/2022,13/10/2022,08:35,10:20
13,Wizz Air,Oslo,Warsaw,non-stop,1h 45m ,Economy,12/10/2022,14/10/2022,15:20,17:05
62,Scandinavian Airlines,Oslo,Warsaw,1 stop,3h 25m ,,12/10/2022,15/10/2022,14:25,17:50
62,Scandinavian Airlines,Oslo,Warsaw,1 stop,5h 05m ,,12/10/2022,16/10/2022,12:45,17:50
68,Scandinavian Airlines,Oslo,Warsaw,1 stop,4h 35m ,,12/10/2022,17/10/2022,13:35,18:10
76,"Scandinavian Airlines, Ryanair ",Oslo,Warsaw,1 stop,3h 40m ,Standard,12/10/2022,18/10/2022,12:45,16:25
62,Scandinavian Airlines,Oslo,Warsaw,1 stop,6h 45m ,,12/10/2022,19/10/2022,11:05,17:50
98,Scandinavian Airlines,Oslo,Warsaw,1 stop,3h 20m ,,12/10/2022,12/10/2022,06:00,09:20
80,"Norwegian, Ryanair ",Oslo,Warsaw,1 stop,5h 05m ,LowFare,12/10/2022,13/10/2022,11:20,16:25
78,"Norwegian, Ryanair ",Oslo,Warsaw,1 stop,5h 30m ,LowFare,12/10/2022,14/10/2022,10:45,16:15
125,LOT,Oslo,Warsaw,non-stop,2h 00m ,Economy,12/10/2022,15/10/2022,19:45,21:45
89,"Wizz Air, LOT ",Oslo,Warsaw,1 stop,4h 55m ,Economy,12/10/2022,16/10/2022,14:25,19:20
84,"Ryanair, LOT ",Oslo,Warsaw,1 stop,5h 30m ,Standard,12/10/2022,17/10/2022,16:50,22:20
74,Scandinavian Airlines,Oslo,Warsaw,2 stops,7h 05m ,,12/10/2022,18/10/2022,11:05,18:10
67,"Ryanair, LOT ",Oslo,Warsaw,1 stop,7h 40m ,Standard,12/10/2022,19/10/2022,08:10,15:50
48,Ryanair,Oslo,Warsaw,non-stop,1h 45m ,Standard,12/10/2022,12/10/2022,18:05,19:50
47,Ryanair,Oslo,Warsaw,non-stop,1h 45m ,Standard,12/10/2022,13/10/2022,18:05,19:50
53,Wizz Air,Oslo,Warsaw,non-stop,1h 45m ,Economy,12/10/2022,14/10/2022,15:25,17:10
87,Norwegian,Oslo,Warsaw,non-stop,1h 50m ,LowFare,12/10/2022,15/10/2022,11:20,13:10
162,LOT,Oslo,Warsaw,non-stop,2h 00m ,Economy,12/10/2022,16/10/2022,10:45,12:45
75,Scandinavian Airlines,Oslo,Warsaw,1 stop,3h 25m ,,12/10/2022,17/10/2022,14:25,17:50
98,Scandinavian Airlines,Oslo,Warsaw,1 stop,3h 20m ,,12/10/2022,18/10/2022,06:00,09:20
196,LOT,Oslo,Warsaw,non-stop,2h 00m ,Economy,12/10/2022,19/10/2022,19:45,21:45
62,Scandinavian Airlines,Oslo,Warsaw,1 stop,5h 05m ,,12/10/2022,12/10/2022,12:45,17:50
161,Scandinavian Airlines,Oslo,Warsaw,1 stop,4h 35m ,,12/10/2022,13/10/2022,13:35,18:10
99,"Ryanair, LOT ",Oslo,Warsaw,1 stop,5h 10m ,Standard,12/10/2022,14/10/2022,17:10,22:20
145,Finnair,Oslo,Warsaw,1 stop,5h 10m ,Economy Light,12/10/2022,15/10/2022,13:10,18:20
62,Scandinavian Airlines,Oslo,Warsaw,1 stop,6h 45m ,,12/10/2022,16/10/2022,11:05,17:50
220,"Norwegian, LOT ",Oslo,Warsaw,1 stop,3h 45m ,LowFare,12/10/2022,17/10/2022,08:30,12:15
221,"Norwegian, LOT ",Oslo,Warsaw,1 stop,3h 45m ,LowFare,12/10/2022,18/10/2022,07:40,11:25
230,"Scandinavian Airlines, LOT ",Oslo,Warsaw,1 stop,4h 15m ,Economy,12/10/2022,19/10/2022,07:10,11:25
94,Norse Atlantic Airways,Oslo,London,non-stop,2h 20m ,,12/10/2022,12/10/2022,09:20,10:40
93,Norse Atlantic Airways,Oslo,London,non-stop,2h 20m ,,12/10/2022,13/10/2022,09:20,10:40
87,Ryanair,Oslo,London,1 stop,6h 10m ,Standard,12/10/2022,14/10/2022,18:05,23:15
176,Norwegian,Oslo,London,non-stop,2h 20m ,LowFare,12/10/2022,15/10/2022,18:45,20:05
176,Norwegian,Oslo,London,non-stop,2h 20m ,LowFare,12/10/2022,16/10/2022,13:05,14:25
176,Norwegian,Oslo,London,non-stop,2h 30m ,LowFare,12/10/2022,17/10/2022,07:10,08:40
269,Scandinavian Airlines,Oslo,London,non-stop,2h 20m ,,12/10/2022,18/10/2022,15:05,16:25
250,Norwegian,Oslo,London,non-stop,2h 20m ,LowFare,12/10/2022,19/10/2022,17:45,19:05
269,Scandinavian Airlines,Oslo,London,non-stop,2h 20m ,,12/10/2022,12/10/2022,13:15,14:35
269,Scandinavian Airlines,Oslo,London,non-stop,2h 25m ,,12/10/2022,13/10/2022,07:55,09:20
298,Ryanair,Oslo,London,non-stop,2h 10m ,Standard,12/10/2022,14/10/2022,19:55,21:05
318,Ryanair UK,Oslo,London,non-stop,2h 10m ,,12/10/2022,15/10/2022,19:55,21:05
221,Brussels Airlines,Oslo,London,1 stop,4h 35m ,,12/10/2022,16/10/2022,18:00,21:35
284,Scandinavian Airlines,Oslo,London,1 stop,3h 35m ,,12/10/2022,17/10/2022,16:15,18:50
332,British Airways,Oslo,London,non-stop,2h 30m ,Basic Economy,12/10/2022,18/10/2022,20:50,22:20
223,SWISS,Oslo,London,1 stop,4h 55m ,Economy,12/10/2022,19/10/2022,14:00,17:55
96,British Airways,Oslo,London,non-stop,2h 30m ,Basic Economy,12/10/2022,12/10/2022,21:15,22:45
99,Norse Atlantic Airways,Oslo,London,non-stop,2h 20m ,,12/10/2022,13/10/2022,09:35,10:55
46,Ryanair,Oslo,London,1 stop,12h 45m ,Standard,12/10/2022,14/10/2022,09:00,20:45
111,Ryanair,Oslo,London,non-stop,2h 10m ,Standard,12/10/2022,15/10/2022,10:25,11:35
111,Ryanair UK,Oslo,London,non-stop,2h 10m ,,12/10/2022,16/10/2022,10:25,11:35
135,British Airways,Oslo,London,non-stop,2h 20m ,Basic Economy,12/10/2022,17/10/2022,17:00,18:20
94,British Airways,Oslo,London,non-stop,2h 30m ,Basic Economy,12/10/2022,18/10/2022,21:15,22:45
174,Norwegian,Oslo,London,non-stop,2h 20m ,LowFare,12/10/2022,19/10/2022,17:45,19:05
174,Norwegian,Oslo,London,non-stop,2h 30m ,LowFare,12/10/2022,12/10/2022,07:10,08:40
179,British Airways,Oslo,London,non-stop,2h 30m ,Basic Economy,12/10/2022,13/10/2022,11:35,13:05
250,Norwegian,Oslo,London,non-stop,2h 20m ,LowFare,12/10/2022,14/10/2022,18:45,20:05
232,Finnair,Oslo,London,non-stop,2h 20m ,Economy Light,12/10/2022,15/10/2022,17:00,18:20
265,Scandinavian Airlines,Oslo,London,non-stop,2h 20m ,,12/10/2022,16/10/2022,15:05,16:25
265,Scandinavian Airlines,Oslo,London,non-stop,2h 20m ,,12/10/2022,17/10/2022,13:15,14:35
265,Scandinavian Airlines,Oslo,London,non-stop,2h 25m ,,12/10/2022,18/10/2022,07:55,09:20
270,Finnair,Oslo,London,non-stop,2h 30m ,Economy Light,12/10/2022,19/10/2022,11:35,13:05
205,Norwegian,Oslo,London,1 stop,4h 50m ,LowFare,12/10/2022,12/10/2022,16:20,20:10
15,Ryanair,Oslo,London,non-stop,2h 10m ,Standard,12/10/2022,13/10/2022,23:20,00:30
13,Ryanair UK,Oslo,London,non-stop,2h 10m ,,12/10/2022,14/10/2022,23:20,00:30
15,Ryanair,Oslo,London,non-stop,2h 10m ,Standard,12/10/2022,15/10/2022,23:20,00:30
49,Norse Atlantic Airways,Oslo,London,non-stop,2h 20m ,,12/10/2022,16/10/2022,09:05,10:25
66,British Airways,Oslo,London,non-stop,2h 20m ,Basic Economy,12/10/2022,17/10/2022,17:05,18:25
66,British Airways,Oslo,London,non-stop,2h 25m ,Basic Economy,12/10/2022,18/10/2022,19:45,21:10
97,Norwegian,Oslo,London,non-stop,2h 30m ,LowFare,12/10/2022,19/10/2022,07:10,08:40
72,British Airways,Oslo,London,non-stop,2h 30m ,Basic Economy,12/10/2022,12/10/2022,13:25,14:55
110,Ryanair,Oslo,London,non-stop,2h 10m ,Standard,12/10/2022,13/10/2022,11:40,12:50
109,Norwegian,Oslo,London,non-stop,2h 20m ,LowFare,12/10/2022,14/10/2022,16:40,18:00
111,Ryanair UK,Oslo,London,non-stop,2h 10m ,,12/10/2022,15/10/2022,11:40,12:50
125,Scandinavian Airlines,Oslo,London,non-stop,2h 20m ,,12/10/2022,16/10/2022,13:15,14:35
141,Finnair,Oslo,London,non-stop,2h 20m ,Economy Light,12/10/2022,17/10/2022,17:05,18:25
141,Finnair,Oslo,London,non-stop,2h 30m ,Economy Light,12/10/2022,18/10/2022,13:25,14:55
209,Scandinavian Airlines,Oslo,London,non-stop,2h 25m ,,12/10/2022,19/10/2022,07:55,09:20
146,Finnair,Oslo,London,1 stop,7h 25m ,Economy Light,12/10/2022,12/10/2022,08:45,15:10
15,Ryanair,Oslo,London,non-stop,1h 55m ,Standard,12/10/2022,13/10/2022,15:00,15:55
12,Ryanair UK,Oslo,London,non-stop,1h 55m ,,12/10/2022,14/10/2022,15:00,15:55
13,Ryanair,Oslo,London,non-stop,1h 55m ,Standard,12/10/2022,15/10/2022,15:00,15:55
44,Norse Atlantic Airways,Oslo,London,non-stop,2h 20m ,,12/10/2022,16/10/2022,09:30,10:50
45,Norwegian,Oslo,London,non-stop,2h 30m ,LowFare,12/10/2022,17/10/2022,07:15,08:45
50,Ryanair UK,Oslo,London,non-stop,2h 10m ,,12/10/2022,18/10/2022,10:05,11:15
51,Ryanair,Oslo,London,non-stop,2h 10m ,Standard,12/10/2022,19/10/2022,10:05,11:15
49,Norwegian,Oslo,London,non-stop,2h 30m ,LowFare,12/10/2022,12/10/2022,08:40,10:10
78,Norwegian,Oslo,London,non-stop,2h 20m ,LowFare,12/10/2022,13/10/2022,18:45,20:05
78,Norwegian,Oslo,London,non-stop,2h 20m ,LowFare,12/10/2022,14/10/2022,17:45,19:05
78,Norwegian,Oslo,London,non-stop,2h 20m ,LowFare,12/10/2022,15/10/2022,13:05,14:25
69,British Airways,Oslo,London,non-stop,2h 30m ,Basic Economy,12/10/2022,16/10/2022,15:30,17:00
72,British Airways,Oslo,London,non-stop,2h 20m ,Basic Economy,12/10/2022,17/10/2022,17:35,18:55
125,Scandinavian Airlines,Oslo,London,non-stop,2h 25m ,,12/10/2022,18/10/2022,07:55,09:20
141,Finnair,Oslo,London,non-stop,2h 20m ,Economy Light,12/10/2022,19/10/2022,17:35,18:55
113,"Ryanair, Wizz Air ",Oslo,London,1 stop,8h 05m ,Standard,12/10/2022,12/10/2022,08:25,15:30
15,Ryanair,Oslo,London,non-stop,1h 55m ,Standard,12/10/2022,13/10/2022,17:05,18:00
12,Ryanair UK,Oslo,London,non-stop,1h 55m ,,12/10/2022,14/10/2022,17:05,18:00
13,Ryanair,Oslo,London,non-stop,1h 55m ,Standard,12/10/2022,15/10/2022,17:05,18:00
43,Norse Atlantic Airways,Oslo,London,non-stop,2h 20m ,,12/10/2022,16/10/2022,09:10,10:30
47,Ryanair,Oslo,London,non-stop,2h 10m ,Standard,12/10/2022,17/10/2022,11:40,12:50
54,Ryanair UK,Oslo,London,non-stop,2h 10m ,,12/10/2022,18/10/2022,11:40,12:50
28,Ryanair,Oslo,London,1 stop,6h 35m ,Standard,12/10/2022,19/10/2022,15:55,21:30
78,British Airways,Oslo,London,non-stop,2h 20m ,Basic Economy,12/10/2022,12/10/2022,16:55,18:15
101,Norwegian,Oslo,London,1 stop,3h 45m ,LowFare,12/10/2022,13/10/2022,16:20,19:05
41,"Ryanair, Wizz Air ",Oslo,London,1 stop,8h 00m ,Standard,12/10/2022,14/10/2022,14:15,21:15
97,Norwegian,Oslo,London,1 stop,4h 25m ,LowFare,12/10/2022,15/10/2022,07:00,10:25
59,Ryanair,Oslo,London,1 stop,7h 00m ,Standard,12/10/2022,16/10/2022,14:15,20:15
101,Norwegian,Oslo,London,1 stop,4h 25m ,LowFare,12/10/2022,17/10/2022,15:40,19:05
94,Norwegian,Oslo,London,1 stop,5h 15m ,LowFare,12/10/2022,18/10/2022,14:50,19:05
63,"Wizz Air, Ryanair ",Oslo,London,1 stop,7h 40m ,Economy,12/10/2022,19/10/2022,16:15,22:55
